merchant_id,feature,is_used,monthly_frequency
BPM100903,Settlement History,Yes,20
BPM100903,Loan Dashboard,Yes,6
BPM100903,Rewards,Yes,14
BPM100904,QR Payments,Yes,24
BPM100904,Soundbox Alerts,Yes,7
BPM100904,Business Reports,Yes,1
BPM100904,Settlement History,Yes,18
BPM100904,Loan Dashboard,Yes,7
BPM100904,Rewards,Yes,13
BPM100905,QR Payments,Yes,15
BPM100905,Soundbox Alerts,Yes,8
BPM100905,Business Reports,Yes,2
BPM100905,Settlement History,Yes,15
BPM100905,Loan Dashboard,Yes,4
BPM100905,Rewards,Yes,5
BPM100906,QR Payments,No,0
BPM100906,Soundbox Alerts,Yes,15
BPM100906,Business Reports,No,0
BPM100906,Settlement History,No,0
BPM100906,Loan Dashboard,Yes,7
BPM100906,Rewards,Yes,7
BPM100907,QR Payments,No,0
BPM100907,Soundbox Alerts,Yes,7
BPM100907,Business Reports,Yes,5
BPM100907,Settlement History,Yes,9
BPM100907,Loan Dashboard,No,0
BPM100907,Rewards,Yes,8
BPM100908,QR Payments,Yes,15
BPM100908,Soundbox Alerts,No,0
BPM100908,Business Reports,Yes,1
BPM100908,Settlement History,No,0
BPM100908,Loan Dashboard,No,0
BPM100908,Rewards,No,0
BPM100909,QR Payments,No,0
BPM100909,Soundbox Alerts,No,0
BPM100909,Business Reports,Yes,3
BPM100909,Settlement History,Yes,6
BPM100909,Loan Dashboard,Yes,8
BPM100909,Rewards,Yes,19
BPM100910,QR Payments,Yes,19
BPM100910,Soundbox Alerts,Yes,18
BPM100910,Business Reports,Yes,1
BPM100910,Settlement History,Yes,20
BPM100910,Loan Dashboard,Yes,8
BPM100910,Rewards,Yes,12
BPM100911,QR Payments,Yes,25
BPM100911,Soundbox Alerts,Yes,10
BPM100911,Business Reports,Yes,5
BPM100911,Settlement History,Yes,14
BPM100911,Loan Dashboard,Yes,3
BPM100911,Rewards,No,0
BPM100912,QR Payments,No,0
BPM100912,Soundbox Alerts,No,0
BPM100912,Business Reports,No,0
BPM100912,Settlement History,Yes,17
BPM100912,Loan Dashboard,No,0
BPM100912,Rewards,No,0
BPM100913,QR Payments,Yes,16
BPM100913,Soundbox Alerts,Yes,10
BPM100913,Business Reports,No,0
BPM100913,Settlement History,Yes,11
BPM100913,Loan Dashboard,Yes,7
BPM100913,Rewards,No,0
BPM100914,QR Payments,Yes,30
BPM100914,Soundbox Alerts,Yes,12
BPM100914,Business Reports,Yes,8
BPM100914,Settlement History,Yes,8
BPM100914,Loan Dashboard,Yes,7
BPM100914,Rewards,Yes,5
BPM100915,QR Payments,No,0
BPM100915,Soundbox Alerts,Yes,16
BPM100915,Business Reports,No,0
BPM100915,Settlement History,Yes,14
BPM100915,Loan Dashboard,Yes,7
BPM100915,Rewards,Yes,9
BPM100916,QR Payments,Yes,15
BPM100916,Soundbox Alerts,No,0
BPM100916,Business Reports,No,0
BPM100916,Settlement History,No,0
BPM100916,Loan Dashboard,No,0
BPM100916,Rewards,No,0
BPM100917,QR Payments,No,0
BPM100917,Soundbox Alerts,Yes,10
BPM100917,Business Reports,No,0
BPM100917,Settlement History,Yes,11
BPM100917,Loan Dashboard,No,0
BPM100917,Rewards,Yes,16
BPM100918,QR Payments,Yes,24
BPM100918,Soundbox Alerts,Yes,7
BPM100918,Business Reports,Yes,7
BPM100918,Settlement History,Yes,18
BPM100918,Loan Dashboard,Yes,3
BPM100918,Rewards,Yes,20
BPM100919,QR Payments,Yes,15
BPM100919,Soundbox Alerts,Yes,17
BPM100919,Business Reports,Yes,1
BPM100919,Settlement History,Yes,15
BPM100919,Loan Dashboard,Yes,5
BPM100919,Rewards,Yes,8
BPM100920,QR Payments,Yes,18
BPM100920,Soundbox Alerts,No,0
BPM100920,Business Reports,No,0
BPM100920,Settlement History,No,0
BPM100920,Loan Dashboard,Yes,1
BPM100920,Rewards,Yes,11
BPM100921,QR Payments,Yes,29
BPM100921,Soundbox Alerts,Yes,17
BPM100921,Business Reports,Yes,8
BPM100921,Settlement History,Yes,8
BPM100921,Loan Dashboard,Yes,1
BPM100921,Rewards,Yes,16
BPM100922,QR Payments,No,0
BPM100922,Soundbox Alerts,Yes,13
BPM100922,Business Reports,Yes,3
BPM100922,Settlement History,No,0
BPM100922,Loan Dashboard,No,0
BPM100922,Rewards,Yes,17
BPM100923,QR Payments,No,0
BPM100923,Soundbox Alerts,No,0
BPM100923,Business Reports,Yes,8
BPM100923,Settlement History,Yes,6
BPM100923,Loan Dashboard,No,0
BPM100923,Rewards,No,0
BPM100924,QR Payments,No,0
BPM100924,Soundbox Alerts,Yes,14
BPM100924,Business Reports,Yes,5
BPM100924,Settlement History,Yes,6
BPM100924,Loan Dashboard,Yes,2
BPM100924,Rewards,Yes,17
BPM100925,QR Payments,No,0
BPM100925,Soundbox Alerts,Yes,18
BPM100925,Business Reports,No,0
BPM100925,Settlement History,Yes,16
BPM100925,Loan Dashboard,Yes,6
BPM100925,Rewards,No,0
BPM100926,QR Payments,Yes,25
BPM100926,Soundbox Alerts,Yes,18
BPM100926,Business Reports,No,0
BPM100926,Settlement History,Yes,17
BPM100926,Loan Dashboard,No,0
BPM100926,Rewards,No,0
BPM100927,QR Payments,Yes,18
BPM100927,Soundbox Alerts,Yes,16
BPM100927,Business Reports,Yes,8
BPM100927,Settlement History,Yes,17
BPM100927,Loan Dashboard,Yes,1
BPM100927,Rewards,Yes,19
BPM100928,QR Payments,Yes,15
BPM100928,Soundbox Alerts,Yes,6
BPM100928,Business Reports,Yes,3
BPM100928,Settlement History,Yes,7
BPM100928,Loan Dashboard,Yes,7
BPM100928,Rewards,Yes,7
BPM100929,QR Payments,No,0
BPM100929,Soundbox Alerts,Yes,19
BPM100929,Business Reports,Yes,5
BPM100929,Settlement History,Yes,10
BPM100929,Loan Dashboard,Yes,6
BPM100929,Rewards,Yes,12
BPM100930,QR Payments,Yes,15
BPM100930,Soundbox Alerts,Yes,10
BPM100930,Business Reports,No,0
BPM100930,Settlement History,No,0
BPM100930,Loan Dashboard,Yes,5
BPM100930,Rewards,No,0
BPM100931,QR Payments,No,0
BPM100931,Soundbox Alerts,No,0
BPM100931,Business Reports,Yes,2
BPM100931,Settlement History,Yes,5
BPM100931,Loan Dashboard,Yes,1
BPM100931,Rewards,Yes,5
BPM100932,QR Payments,Yes,28
BPM100932,Soundbox Alerts,Yes,15
BPM100932,Business Reports,Yes,3
BPM100932,Settlement History,Yes,9
BPM100932,Loan Dashboard,No,0
BPM100932,Rewards,Yes,14
BPM100933,QR Payments,No,0
BPM100933,Soundbox Alerts,Yes,13
BPM100933,Business Reports,Yes,3
BPM100933,Settlement History,No,0
BPM100933,Loan Dashboard,Yes,3
BPM100933,Rewards,Yes,6
BPM100934,QR Payments,Yes,18
BPM100934,Soundbox Alerts,Yes,20
BPM100934,Business Reports,Yes,5
BPM100934,Settlement History,Yes,8
BPM100934,Loan Dashboard,Yes,6
BPM100934,Rewards,Yes,13
BPM100935,QR Payments,No,0
BPM100935,Soundbox Alerts,No,0
BPM100935,Business Reports,No,0
BPM100935,Settlement History,No,0
BPM100935,Loan Dashboard,Yes,5
BPM100935,Rewards,Yes,16
BPM100936,QR Payments,No,0
BPM100936,Soundbox Alerts,No,0
BPM100936,Business Reports,No,0
BPM100936,Settlement History,No,0
BPM100936,Loan Dashboard,Yes,1
BPM100936,Rewards,No,0
BPM100937,QR Payments,Yes,19
BPM100937,Soundbox Alerts,Yes,17
BPM100937,Business Reports,Yes,8
BPM100937,Settlement History,Yes,19
BPM100937,Loan Dashboard,Yes,6
BPM100937,Rewards,Yes,7
BPM100938,QR Payments,No,0
BPM100938,Soundbox Alerts,Yes,5
BPM100938,Business Reports,No,0
BPM100938,Settlement History,No,0
BPM100938,Loan Dashboard,No,0
BPM100938,Rewards,No,0
BPM100939,QR Payments,No,0
BPM100939,Soundbox Alerts,Yes,18
BPM100939,Business Reports,Yes,1
BPM100939,Settlement History,Yes,8
BPM100939,Loan Dashboard,Yes,5
BPM100939,Rewards,Yes,13
BPM100940,QR Payments,Yes,20
BPM100940,Soundbox Alerts,No,0
BPM100940,Business Reports,No,0
BPM100940,Settlement History,Yes,13
BPM100940,Loan Dashboard,Yes,3
BPM100940,Rewards,No,0
BPM100941,QR Payments,Yes,22
BPM100941,Soundbox Alerts,No,0
BPM100941,Business Reports,Yes,5
BPM100941,Settlement History,Yes,10
BPM100941,Loan Dashboard,Yes,1
BPM100941,Rewards,No,0
BPM100942,QR Payments,No,0
BPM100942,Soundbox Alerts,No,0
BPM100942,Business Reports,Yes,5
BPM100942,Settlement History,Yes,19
BPM100942,Loan Dashboard,No,0
BPM100942,Rewards,Yes,13
BPM100943,QR Payments,Yes,30
BPM100943,Soundbox Alerts,Yes,14
BPM100943,Business Reports,Yes,3
BPM100943,Settlement History,Yes,8
BPM100943,Loan Dashboard,Yes,7
BPM100943,Rewards,Yes,13
BPM100944,QR Payments,Yes,20
BPM100944,Soundbox Alerts,Yes,15
BPM100944,Business Reports,Yes,2
BPM100944,Settlement History,No,0
BPM100944,Loan Dashboard,Yes,5
BPM100944,Rewards,No,0
BPM100945,QR Payments,Yes,25
BPM100945,Soundbox Alerts,No,0
BPM100945,Business Reports,No,0
BPM100945,Settlement History,Yes,17
BPM100945,Loan Dashboard,No,0
BPM100945,Rewards,No,0
BPM100946,QR Payments,No,0
BPM100946,Soundbox Alerts,Yes,17
BPM100946,Business Reports,Yes,1
BPM100946,Settlement History,No,0
BPM100946,Loan Dashboard,No,0
BPM100946,Rewards,Yes,13
BPM100947,QR Payments,Yes,17
BPM100947,Soundbox Alerts,Yes,13
BPM100947,Business Reports,No,0
BPM100947,Settlement History,No,0
BPM100947,Loan Dashboard,Yes,4
BPM100947,Rewards,No,0
BPM100948,QR Payments,Yes,18
BPM100948,Soundbox Alerts,Yes,6
BPM100948,Business Reports,Yes,2
BPM100948,Settlement History,Yes,16
BPM100948,Loan Dashboard,Yes,3
BPM100948,Rewards,Yes,11
BPM100949,QR Payments,Yes,16
BPM100949,Soundbox Alerts,Yes,18
BPM100949,Business Reports,Yes,3
BPM100949,Settlement History,Yes,14
BPM100949,Loan Dashboard,Yes,4
BPM100949,Rewards,No,0
BPM100950,QR Payments,Yes,25
BPM100950,Soundbox Alerts,Yes,13
BPM100950,Business Reports,Yes,4
BPM100950,Settlement History,Yes,9
BPM100950,Loan Dashboard,Yes,7
BPM100950,Rewards,Yes,12
BPM100951,QR Payments,Yes,15
BPM100951,Soundbox Alerts,Yes,16
BPM100951,Business Reports,No,0
BPM100951,Settlement History,No,0
BPM100951,Loan Dashboard,Yes,4
BPM100951,Rewards,No,0
BPM100952,QR Payments,No,0
BPM100952,Soundbox Alerts,Yes,14
BPM100952,Business Reports,No,0
BPM100952,Settlement History,No,0
BPM100952,Loan Dashboard,Yes,3
BPM100952,Rewards,Yes,14
BPM100953,QR Payments,Yes,24
BPM100953,Soundbox Alerts,Yes,12
BPM100953,Business Reports,No,0
BPM100953,Settlement History,Yes,18
BPM100953,Loan Dashboard,Yes,4
BPM100953,Rewards,No,0
BPM100954,QR Payments,Yes,16
BPM100954,Soundbox Alerts,Yes,20
BPM100954,Business Reports,Yes,7
BPM100954,Settlement History,Yes,8
BPM100954,Loan Dashboard,Yes,7
BPM100954,Rewards,Yes,8
BPM100955,QR Payments,Yes,21
BPM100955,Soundbox Alerts,Yes,8
BPM100955,Business Reports,Yes,7
BPM100955,Settlement History,Yes,11
BPM100955,Loan Dashboard,Yes,1
BPM100955,Rewards,Yes,18
BPM100956,QR Payments,Yes,30
BPM100956,Soundbox Alerts,Yes,5
BPM100956,Business Reports,Yes,7
BPM100956,Settlement History,Yes,15
BPM100956,Loan Dashboard,Yes,3
BPM100956,Rewards,No,0
BPM100957,QR Payments,Yes,26
BPM100957,Soundbox Alerts,No,0
BPM100957,Business Reports,Yes,8
BPM100957,Settlement History,Yes,18
BPM100957,Loan Dashboard,No,0
BPM100957,Rewards,Yes,20
BPM100958,QR Payments,No,0
BPM100958,Soundbox Alerts,Yes,6
BPM100958,Business Reports,No,0
BPM100958,Settlement History,Yes,12
BPM100958,Loan Dashboard,Yes,3
BPM100958,Rewards,Yes,6
BPM100959,QR Payments,Yes,27
BPM100959,Soundbox Alerts,No,0
BPM100959,Business Reports,Yes,7
BPM100959,Settlement History,Yes,7
BPM100959,Loan Dashboard,Yes,6
BPM100959,Rewards,Yes,15
BPM100960,QR Payments,No,0
BPM100960,Soundbox Alerts,No,0
BPM100960,Business Reports,Yes,2
BPM100960,Settlement History,Yes,14
BPM100960,Loan Dashboard,Yes,6
BPM100960,Rewards,Yes,11
BPM100961,QR Payments,No,0
BPM100961,Soundbox Alerts,No,0
BPM100961,Business Reports,Yes,3
BPM100961,Settlement History,No,0
BPM100961,Loan Dashboard,No,0
BPM100961,Rewards,No,0
BPM100962,QR Payments,No,0
BPM100962,Soundbox Alerts,Yes,10
BPM100962,Business Reports,Yes,2
BPM100962,Settlement History,Yes,10
BPM100962,Loan Dashboard,No,0
BPM100962,Rewards,No,0
BPM100963,QR Payments,Yes,18
BPM100963,Soundbox Alerts,No,0
BPM100963,Business Reports,No,0
BPM100963,Settlement History,No,0
BPM100963,Loan Dashboard,No,0
BPM100963,Rewards,No,0
BPM100964,QR Payments,No,0
BPM100964,Soundbox Alerts,Yes,14
BPM100964,Business Reports,Yes,2
BPM100964,Settlement History,No,0
BPM100964,Loan Dashboard,Yes,2
BPM100964,Rewards,Yes,19
BPM100965,QR Payments,Yes,25
BPM100965,Soundbox Alerts,Yes,10
BPM100965,Business Reports,Yes,4
BPM100965,Settlement History,No,0
BPM100965,Loan Dashboard,No,0
BPM100965,Rewards,Yes,5
BPM100966,QR Payments,Yes,20
BPM100966,Soundbox Alerts,No,0
BPM100966,Business Reports,Yes,7
BPM100966,Settlement History,Yes,18
BPM100966,Loan Dashboard,Yes,8
BPM100966,Rewards,No,0
BPM100967,QR Payments,No,0
BPM100967,Soundbox Alerts,Yes,6
BPM100967,Business Reports,Yes,5
BPM100967,Settlement History,No,0
BPM100967,Loan Dashboard,No,0
BPM100967,Rewards,Yes,17
BPM100968,QR Payments,Yes,25
BPM100968,Soundbox Alerts,Yes,8
BPM100968,Business Reports,Yes,1
BPM100968,Settlement History,Yes,9
BPM100968,Loan Dashboard,Yes,4
BPM100968,Rewards,No,0
BPM100969,QR Payments,Yes,21
BPM100969,Soundbox Alerts,Yes,12
BPM100969,Business Reports,No,0
BPM100969,Settlement History,Yes,10
BPM100969,Loan Dashboard,No,0
BPM100969,Rewards,No,0
BPM100970,QR Payments,Yes,19
BPM100970,Soundbox Alerts,Yes,7
BPM100970,Business Reports,No,0
BPM100970,Settlement History,Yes,5
BPM100970,Loan Dashboard,Yes,5
BPM100970,Rewards,No,0
BPM100971,QR Payments,Yes,22
BPM100971,Soundbox Alerts,Yes,14
BPM100971,Business Reports,Yes,4
BPM100971,Settlement History,No,0
BPM100971,Loan Dashboard,Yes,4
BPM100971,Rewards,No,0
BPM100972,QR Payments,Yes,19
BPM100972,Soundbox Alerts,Yes,7
BPM100972,Business Reports,Yes,4
BPM100972,Settlement History,Yes,15
BPM100972,Loan Dashboard,Yes,2
BPM100972,Rewards,Yes,9
BPM100973,QR Payments,Yes,24
BPM100973,Soundbox Alerts,No,0
BPM100973,Business Reports,No,0
BPM100973,Settlement History,Yes,8
BPM100973,Loan Dashboard,Yes,3
BPM100973,Rewards,Yes,20
BPM100974,QR Payments,No,0
BPM100974,Soundbox Alerts,Yes,13
BPM100974,Business Reports,No,0
BPM100974,Settlement History,No,0
BPM100974,Loan Dashboard,Yes,2
BPM100974,Rewards,Yes,10
BPM100975,QR Payments,Yes,17
BPM100975,Soundbox Alerts,Yes,17
BPM100975,Business Reports,No,0
BPM100975,Settlement History,Yes,15
BPM100975,Loan Dashboard,Yes,4
BPM100975,Rewards,Yes,10
BPM100976,QR Payments,Yes,18
BPM100976,Soundbox Alerts,Yes,20
BPM100976,Business Reports,No,0
BPM100976,Settlement History,No,0
BPM100976,Loan Dashboard,No,0
BPM100976,Rewards,Yes,8
BPM100977,QR Payments,Yes,25
BPM100977,Soundbox Alerts,No,0
BPM100977,Business Reports,No,0
BPM100977,Settlement History,Yes,18
BPM100977,Loan Dashboard,Yes,5
BPM100977,Rewards,Yes,15
BPM100978,QR Payments,Yes,16
BPM100978,Soundbox Alerts,Yes,14
BPM100978,Business Reports,Yes,6
BPM100978,Settlement History,Yes,20
BPM100978,Loan Dashboard,No,0
BPM100978,Rewards,Yes,19
BPM100979,QR Payments,No,0
BPM100979,Soundbox Alerts,Yes,17
BPM100979,Business Reports,Yes,6
BPM100979,Settlement History,Yes,16
BPM100979,Loan Dashboard,Yes,6
BPM100979,Rewards,Yes,7
BPM100980,QR Payments,Yes,27
BPM100980,Soundbox Alerts,No,0
BPM100980,Business Reports,Yes,1
BPM100980,Settlement History,Yes,15
BPM100980,Loan Dashboard,Yes,1
BPM100980,Rewards,Yes,17
BPM100981,QR Payments,Yes,23
BPM100981,Soundbox Alerts,Yes,7
BPM100981,Business Reports,No,0
BPM100981,Settlement History,Yes,15
BPM100981,Loan Dashboard,Yes,7
BPM100981,Rewards,Yes,7
BPM100982,QR Payments,Yes,28
BPM100982,Soundbox Alerts,No,0
BPM100982,Business Reports,Yes,7
BPM100982,Settlement History,Yes,5
BPM100982,Loan Dashboard,Yes,7
BPM100982,Rewards,No,0
BPM100983,QR Payments,No,0
BPM100983,Soundbox Alerts,Yes,9
BPM100983,Business Reports,Yes,5
BPM100983,Settlement History,Yes,6
BPM100983,Loan Dashboard,Yes,1
BPM100983,Rewards,No,0
BPM100984,QR Payments,No,0
BPM100984,Soundbox Alerts,No,0
BPM100984,Business Reports,No,0
BPM100984,Settlement History,No,0
BPM100984,Loan Dashboard,No,0
BPM100984,Rewards,Yes,5
BPM100985,QR Payments,Yes,28
BPM100985,Soundbox Alerts,Yes,20
BPM100985,Business Reports,Yes,8
BPM100985,Settlement History,Yes,16
BPM100985,Loan Dashboard,Yes,6
BPM100985,Rewards,Yes,16
BPM100986,QR Payments,Yes,23
BPM100986,Soundbox Alerts,Yes,9
BPM100986,Business Reports,Yes,8
BPM100986,Settlement History,Yes,15
BPM100986,Loan Dashboard,Yes,8
BPM100986,Rewards,No,0
BPM100987,QR Payments,Yes,25
BPM100987,Soundbox Alerts,No,0
BPM100987,Business Reports,Yes,6
BPM100987,Settlement History,No,0
BPM100987,Loan Dashboard,Yes,5
BPM100987,Rewards,No,0
BPM100988,QR Payments,Yes,22
BPM100988,Soundbox Alerts,Yes,5
BPM100988,Business Reports,Yes,6
BPM100988,Settlement History,Yes,10
BPM100988,Loan Dashboard,Yes,5
BPM100988,Rewards,Yes,5
BPM100989,QR Payments,No,0
BPM100989,Soundbox Alerts,No,0
BPM100989,Business Reports,Yes,4
BPM100989,Settlement History,Yes,15
BPM100989,Loan Dashboard,Yes,8
BPM100989,Rewards,No,0
BPM100990,QR Payments,Yes,18
BPM100990,Soundbox Alerts,Yes,13
BPM100990,Business Reports,Yes,1
BPM100990,Settlement History,Yes,16
BPM100990,Loan Dashboard,Yes,2
BPM100990,Rewards,Yes,13
BPM100991,QR Payments,No,0
BPM100991,Soundbox Alerts,Yes,18
BPM100991,Business Reports,No,0
BPM100991,Settlement History,Yes,7
BPM100991,Loan Dashboard,Yes,6
BPM100991,Rewards,Yes,17
BPM100992,QR Payments,Yes,27
BPM100992,Soundbox Alerts,No,0
BPM100992,Business Reports,Yes,7
BPM100992,Settlement History,Yes,14
BPM100992,Loan Dashboard,No,0
BPM100992,Rewards,Yes,16
BPM100993,QR Payments,Yes,27
BPM100993,Soundbox Alerts,No,0
BPM100993,Business Reports,No,0
BPM100993,Settlement History,Yes,8
BPM100993,Loan Dashboard,No,0
BPM100993,Rewards,Yes,9
BPM100994,QR Payments,Yes,25
BPM100994,Soundbox Alerts,Yes,11
BPM100994,Business Reports,No,0
BPM100994,Settlement History,Yes,16
BPM100994,Loan Dashboard,No,0
BPM100994,Rewards,Yes,7
BPM100995,QR Payments,Yes,16
BPM100995,Soundbox Alerts,Yes,10
BPM100995,Business Reports,Yes,2
BPM100995,Settlement History,Yes,19
BPM100995,Loan Dashboard,Yes,8
BPM100995,Rewards,Yes,14
BPM100996,QR Payments,Yes,28
BPM100996,Soundbox Alerts,No,0
BPM100996,Business Reports,Yes,6
BPM100996,Settlement History,Yes,14
BPM100996,Loan Dashboard,Yes,8
BPM100996,Rewards,Yes,7
BPM100997,QR Payments,No,0
BPM100997,Soundbox Alerts,No,0
BPM100997,Business Reports,Yes,8
BPM100997,Settlement History,Yes,11
BPM100997,Loan Dashboard,No,0
BPM100997,Rewards,Yes,18
BPM100998,QR Payments,Yes,27
BPM100998,Soundbox Alerts,Yes,9
BPM100998,Business Reports,Yes,6
BPM100998,Settlement History,Yes,7
BPM100998,Loan Dashboard,Yes,6
BPM100998,Rewards,Yes,13
BPM100999,QR Payments,Yes,20
BPM100999,Soundbox Alerts,No,0
BPM100999,Business Reports,No,0
BPM100999,Settlement History,Yes,15
BPM100999,Loan Dashboard,No,0
BPM100999,Rewards,Yes,6
BPM101000,QR Payments,Yes,25
BPM101000,Soundbox Alerts,Yes,17
BPM101000,Business Reports,Yes,3
BPM101000,Settlement History,Yes,19
BPM101000,Loan Dashboard,Yes,7
BPM101000,Rewards,Yes,9
BPM101001,QR Payments,No,0
BPM101001,Soundbox Alerts,Yes,16
BPM101001,Business Reports,Yes,6
BPM101001,Settlement History,No,0
BPM101001,Loan Dashboard,No,0
BPM101001,Rewards,Yes,8
BPM101002,QR Payments,No,0
BPM101002,Soundbox Alerts,Yes,8
BPM101002,Business Reports,Yes,3
BPM101002,Settlement History,Yes,9
BPM101002,Loan Dashboard,Yes,4
BPM101002,Rewards,Yes,12
BPM101003,QR Payments,Yes,15
BPM101003,Soundbox Alerts,No,0
BPM101003,Business Reports,Yes,8
BPM101003,Settlement History,No,0
BPM101003,Loan Dashboard,No,0
BPM101003,Rewards,Yes,14
BPM101004,QR Payments,No,0
BPM101004,Soundbox Alerts,Yes,6
BPM101004,Business Reports,Yes,1
BPM101004,Settlement History,Yes,5
BPM101004,Loan Dashboard,No,0
BPM101004,Rewards,Yes,12
BPM101005,QR Payments,No,0
BPM101005,Soundbox Alerts,Yes,10
BPM101005,Business Reports,No,0
BPM101005,Settlement History,Yes,16
BPM101005,Loan Dashboard,No,0
BPM101005,Rewards,Yes,9
BPM101006,QR Payments,No,0
BPM101006,Soundbox Alerts,No,0
BPM101006,Business Reports,No,0
BPM101006,Settlement History,Yes,18
BPM101006,Loan Dashboard,Yes,4
BPM101006,Rewards,Yes,14
BPM101007,QR Payments,No,0
BPM101007,Soundbox Alerts,No,0
BPM101007,Business Reports,Yes,2
BPM101007,Settlement History,Yes,13
BPM101007,Loan Dashboard,Yes,3
BPM101007,Rewards,Yes,10
BPM101008,QR Payments,Yes,24
BPM101008,Soundbox Alerts,Yes,8
BPM101008,Business Reports,Yes,4
BPM101008,Settlement History,No,0
BPM101008,Loan Dashboard,No,0
BPM101008,Rewards,No,0
BPM101009,QR Payments,No,0
BPM101009,Soundbox Alerts,Yes,18
BPM101009,Business Reports,No,0
BPM101009,Settlement History,No,0
BPM101009,Loan Dashboard,Yes,1
BPM101009,Rewards,Yes,14
BPM101010,QR Payments,Yes,23
BPM101010,Soundbox Alerts,No,0
BPM101010,Business Reports,Yes,4
BPM101010,Settlement History,Yes,6
BPM101010,Loan Dashboard,Yes,3
BPM101010,Rewards,No,0
BPM101011,QR Payments,No,0
BPM101011,Soundbox Alerts,Yes,18
BPM101011,Business Reports,Yes,5
BPM101011,Settlement History,Yes,15
BPM101011,Loan Dashboard,Yes,7
BPM101011,Rewards,Yes,11
BPM101012,QR Payments,Yes,22
BPM101012,Soundbox Alerts,Yes,20
BPM101012,Business Reports,Yes,7
BPM101012,Settlement History,Yes,9
BPM101012,Loan Dashboard,Yes,6
BPM101012,Rewards,Yes,19
BPM101013,QR Payments,Yes,16
BPM101013,Soundbox Alerts,Yes,12
BPM101013,Business Reports,Yes,7
BPM101013,Settlement History,No,0
BPM101013,Loan Dashboard,No,0
BPM101013,Rewards,No,0
BPM101014,QR Payments,Yes,23
BPM101014,Soundbox Alerts,Yes,14
BPM101014,Business Reports,Yes,6
BPM101014,Settlement History,No,0
