loan_id,merchant_id,approval_date,end_date,loan_type,loan_amount,interest_rate,loan_term_months,monthly_installment,amount_paid,remaining_amount,status
LN73914,BPM101092,2024-12-16,,Inventory Financing,381000,18.59,9,45680,182720.0,269107.9,Active
LN55179,BPM101095,2023-05-01,2024-01-26,Working Capital,66000,19.94,9,7956,79160.4,0.0,Paid
LN54368,BPM101096,2023-10-20,,Business Expansion,215000,14.68,12,19373,116238.0,130324.0,Active
LN55433,BPM101098,2025-02-26,2026-02-21,Short Term Cash Flow,91000,14.42,12,8189,104122.2,0.0,Paid
LN25959,BPM101098,2024-08-19,2026-02-10,Inventory Financing,221000,13.16,18,13596,250083.6,0.0,Paid
LN11057,BPM101100,2025-01-07,2025-07-06,Working Capital,153000,17.08,6,26785,179132.4,0.0,Paid
LN33754,BPM101100,2024-10-29,,Equipment Purchase,249000,18.96,3,85637,85637.0,210573.4,Default
LN73790,BPM101105,2024-07-16,,Equipment Purchase,235000,18.84,6,41347,124041.0,155233.0,Active
LN88629,BPM101106,2024-12-28,,Equipment Purchase,247000,14.16,18,15312,137808.0,144167.2,Active
LN60469,BPM101107,2024-04-06,,Short Term Cash Flow,90000,17.45,9,10741,42964.0,62741.0,Active
LN30819,BPM101109,2024-06-07,2024-12-04,Business Expansion,470000,16.89,6,82237,549383.0,0.0,Paid
LN50164,BPM101109,2024-02-06,2024-08-04,Equipment Purchase,271000,19.18,6,47727,322977.8,0.0,Paid
LN17081,BPM101109,2024-07-14,,Working Capital,192000,16.68,12,17482,104892.0,119133.6,Active
LN52313,BPM101119,2024-06-21,2025-06-16,Inventory Financing,175000,15.58,12,15843,202265.0,0.0,Paid
LN56850,BPM101119,2024-09-20,,Equipment Purchase,291000,19.61,6,51311,153933.0,194132.1,Active
LN26514,BPM101120,2023-07-26,2025-01-16,Equipment Purchase,134000,15.63,18,8399,154944.2,0.0,Paid
LN92823,BPM101124,2025-02-03,2025-10-31,Short Term Cash Flow,97000,17.28,9,11569,113761.6,0.0,Paid
LN73775,BPM101124,2023-03-29,,Short Term Cash Flow,49000,15.53,18,3069,27621.0,28988.7,Default
LN63740,BPM101126,2024-05-17,2025-11-08,Business Expansion,769000,14.11,18,47652,877505.9,0.0,Paid
LN44930,BPM101127,2024-12-20,,Equipment Purchase,145000,14.25,18,8995,80955.0,84707.5,Active
LN18051,BPM101130,2024-02-14,2024-05-14,Short Term Cash Flow,59000,21.32,3,20370,71578.8,0.0,Paid
LN97689,BPM101130,2023-05-14,2023-08-12,Working Capital,150000,22.29,3,51869,183435.0,0.0,Paid
LN63348,BPM101130,2024-03-15,2024-09-11,Short Term Cash Flow,32000,19.06,6,5634,38099.2,0.0,Paid
LN13343,BPM101132,2024-03-30,2024-12-25,Equipment Purchase,179000,19.16,9,21510,213296.4,0.0,Paid
LN31618,BPM101132,2024-01-03,2025-06-26,Working Capital,140000,13.82,18,8656,159348.0,0.0,Paid
LN23256,BPM101132,2024-03-06,,Equipment Purchase,149000,19.74,9,17947,71788.0,106624.6,Active
LN54505,BPM101145,2024-02-05,,Inventory Financing,226000,20.31,6,39929,119787.0,152113.6,Active
LN73933,BPM101147,2023-08-12,2025-02-02,Inventory Financing,319000,13.9,18,19736,363341.0,0.0,Paid
LN37858,BPM101147,2023-02-14,,Business Expansion,493000,23.6,3,170839,170839.0,438509.0,Active
LN75448,BPM101151,2024-05-07,2024-11-03,Working Capital,113000,18.72,6,19875,134153.6,0.0,Paid
LN76416,BPM101151,2024-04-08,,Working Capital,40000,23.84,3,13867,13867.0,35669.0,Active
LN19352,BPM101153,2024-10-09,2025-01-07,Business Expansion,613000,18.92,3,210810,728979.6,0.0,Paid
LN54149,BPM101153,2024-09-24,2026-03-18,Short Term Cash Flow,52000,14.64,18,3235,59612.8,0.0,Paid
LN71188,BPM101153,2023-10-01,2024-09-25,Working Capital,132000,15.02,12,11915,151826.4,0.0,Paid
LN19558,BPM101153,2024-01-20,2024-04-19,Inventory Financing,241000,18.44,3,82815,285440.4,0.0,Paid
LN29261,BPM101153,2023-07-20,,Working Capital,146000,16.82,12,13303,79818.0,90739.2,Active
LN96351,BPM101154,2023-09-22,,Short Term Cash Flow,38000,13.99,18,2353,21177.0,22139.2,Active
LN70752,BPM101155,2023-10-26,2024-01-24,Working Capital,67000,18.34,3,23019,79287.8,0.0,Paid
LN40139,BPM101155,2023-09-26,,Inventory Financing,352000,23.04,3,121867,121867.0,311233.8,Active
LN87427,BPM101157,2025-03-08,2025-09-04,Inventory Financing,471000,20.6,6,83283,568026.0,0.0,Paid
LN96653,BPM101157,2024-06-20,,Short Term Cash Flow,95000,19.89,6,16764,50292.0,63603.5,Active
LN24759,BPM101159,2023-03-23,,Business Expansion,792000,16.11,9,94012,376048.0,543543.2,Active
LN57813,BPM101160,2024-07-13,2025-01-09,Working Capital,79000,16.17,6,13795,91774.3,0.0,Paid
LN95637,BPM101160,2024-03-14,,Short Term Cash Flow,64000,16.03,12,5808,34848.0,39411.2,Active
LN33101,BPM101161,2024-05-01,,Business Expansion,353000,20.75,3,121759,121759.0,304488.5,Active
LN14037,BPM101163,2025-02-23,2025-05-24,Working Capital,69000,23.26,3,23897,85049.4,0.0,Paid
LN33298,BPM101163,2023-06-11,,Equipment Purchase,168000,13.11,18,10332,92988.0,97036.8,Active
LN46511,BPM101168,2024-03-18,,Short Term Cash Flow,64000,17.79,9,7649,30596.0,44789.6,Active
LN29932,BPM101170,2023-06-20,2023-12-17,Equipment Purchase,141000,18.19,6,24762,166647.9,0.0,Paid
LN43190,BPM101170,2024-01-20,,Short Term Cash Flow,25000,20.35,3,8618,8618.0,21469.5,Active
LN93947,BPM101173,2024-10-02,2025-03-31,Equipment Purchase,127000,18.0,6,22292,149860.0,0.0,Paid
LN19326,BPM101173,2024-10-21,,Inventory Financing,177000,16.6,12,16110,96660.0,109722.0,Active
LN12790,BPM101174,2024-12-12,2025-06-10,Business Expansion,290000,21.77,6,51448,353133.0,0.0,Paid
LN34638,BPM101174,2024-10-20,2024-11-19,Working Capital,114000,19.51,9,13718,54872.0,81369.4,Default
LN42227,BPM101174,2024-06-02,,Inventory Financing,197000,22.5,3,68144,68144.0,173181.0,Active
LN51608,BPM101177,2024-08-13,,Working Capital,121000,17.62,12,11071,66426.0,75894.2,Active
LN31368,BPM101179,2024-01-14,2024-10-10,Business Expansion,622000,17.16,9,74146,728735.2,0.0,Paid
LN26338,BPM101179,2024-12-16,2025-06-14,Business Expansion,551000,17.93,6,96695,649794.3,0.0,Paid
LN82670,BPM101185,2024-12-20,,Business Expansion,566000,15.99,18,35574,320166.0,336337.4,Active
LN67231,BPM101186,2023-12-06,2024-03-05,Working Capital,157000,23.22,3,54372,193455.4,0.0,Paid
LN85654,BPM101186,2024-06-09,2025-03-06,Short Term Cash Flow,42000,19.19,9,5048,50059.8,0.0,Paid
LN40110,BPM101189,2023-01-25,2024-01-20,Working Capital,169000,14.63,12,15224,193724.7,0.0,Paid
LN90440,BPM101189,2023-05-16,2023-11-12,Equipment Purchase,170000,16.1,6,29679,197370.0,0.0,Paid
LN76237,BPM101189,2023-03-09,,Working Capital,90000,18.96,6,15840,47520.0,59544.0,Default
LN24652,BPM101191,2024-09-18,,Short Term Cash Flow,81000,14.2,18,5023,45207.0,47295.0,Active
LN80115,BPM101195,2025-02-09,,Equipment Purchase,85000,17.46,9,10145,40580.0,59261.0,Active
LN46640,BPM101196,2023-12-14,2024-12-08,Working Capital,80000,14.55,12,7204,91640.0,0.0,Paid
LN17531,BPM101196,2023-06-02,2024-05-27,Short Term Cash Flow,53000,16.82,12,4829,61914.6,0.0,Paid
LN29430,BPM101196,2024-01-30,2025-01-24,Inventory Financing,89000,17.39,12,8134,104477.1,0.0,Paid
LN29149,BPM101199,2024-04-17,2024-07-16,Equipment Purchase,261000,17.86,9,31201,124804.0,182810.6,Default
LN13173,BPM101199,2024-02-26,2025-02-20,Working Capital,109000,14.53,12,9814,58884.0,65953.7,Default
LN71844,BPM101199,2024-12-15,,Working Capital,162000,18.26,3,55652,55652.0,135929.2,Active
LN34950,BPM101202,2024-11-14,,Short Term Cash Flow,92000,17.32,12,8405,50430.0,57504.4,Default
LN74443,BPM101203,2024-03-07,2025-03-02,Short Term Cash Flow,86000,15.11,12,7767,98994.6,0.0,Paid
LN27045,BPM101203,2024-02-06,,Working Capital,154000,17.85,9,18409,73636.0,107853.0,Active
LN67071,BPM101204,2023-11-03,,Short Term Cash Flow,82000,16.59,12,7463,44778.0,50825.8,Active
LN60744,BPM101205,2024-07-22,2026-01-13,Inventory Financing,241000,14.89,18,15022,276884.9,0.0,Paid
LN49781,BPM101205,2024-08-21,,Working Capital,126000,16.28,12,11449,68694.0,77818.8,Active
LN28591,BPM101208,2024-12-30,2025-06-28,Short Term Cash Flow,32000,20.95,6,5664,38704.0,0.0,Paid
LN26096,BPM101208,2024-09-10,2025-09-05,Equipment Purchase,199000,15.82,12,18038,230481.8,0.0,Paid
LN89882,BPM101208,2023-01-24,2023-04-24,Business Expansion,323000,19.02,3,111098,384434.6,0.0,Paid
LN56758,BPM101208,2023-08-14,2024-05-10,Equipment Purchase,244000,13.67,18,15070,135630.0,141724.8,Default
LN42472,BPM101209,2025-01-09,,Short Term Cash Flow,50000,16.8,9,5952,23808.0,34592.0,Active
LN33268,BPM101210,2025-01-05,,Business Expansion,401000,14.39,12,36078,216468.0,242235.9,Active
LN65504,BPM101212,2024-02-26,2024-08-24,Short Term Cash Flow,73000,19.78,6,12878,87439.4,0.0,Paid
LN50500,BPM101212,2024-12-27,,Business Expansion,647000,13.53,18,39917,359253.0,375286.1,Active
LN84181,BPM101216,2024-05-09,2025-02-03,Working Capital,101000,16.83,9,12024,117998.3,0.0,Paid
LN42159,BPM101217,2024-04-13,,Short Term Cash Flow,33000,23.03,3,11425,11425.0,29174.9,Active
LN56833,BPM101218,2023-12-12,2024-06-09,Working Capital,191000,19.02,6,33622,227328.2,0.0,Paid
LN71679,BPM101218,2023-10-09,2024-10-03,Short Term Cash Flow,28000,15.07,12,2528,32219.6,0.0,Paid
LN39308,BPM101218,2022-11-03,2023-02-01,Business Expansion,365000,18.73,3,125484,433364.5,0.0,Paid
LN84396,BPM101224,2024-03-12,,Business Expansion,982000,19.96,9,118385,473540.0,704467.2,Active
LN82564,BPM101229,2024-09-29,2025-03-28,Short Term Cash Flow,98000,18.17,6,17210,115806.6,0.0,Paid
LN31280,BPM101229,2024-12-07,2026-05-31,Working Capital,74000,14.05,18,4583,84397.0,0.0,Paid
LN93101,BPM101229,2024-09-09,,Inventory Financing,100000,16.69,9,11898,47592.0,69098.0,Active
LN46596,BPM101234,2024-04-11,,Business Expansion,213000,16.0,6,37175,111525.0,135555.0,Active
LN19035,BPM101236,2023-01-30,2023-07-29,Working Capital,25000,20.48,6,4419,30120.0,0.0,Paid
LN99016,BPM101236,2024-10-01,,Short Term Cash Flow,33000,14.91,18,2057,18513.0,19407.3,Active
LN53035,BPM101237,2023-09-20,,Business Expansion,389000,16.06,6,67904,203712.0,247761.4,Active
LN71285,BPM101238,2024-04-29,,Inventory Financing,461000,18.03,9,55147,220588.0,323530.3,Default
LN55301,BPM101239,2024-08-21,,Business Expansion,115000,13.76,18,7107,63963.0,66861.0,Active
LN56729,BPM101241,2024-04-05,2024-10-02,Equipment Purchase,127000,18.57,6,22328,150583.9,0.0,Paid
LN34369,BPM101241,2023-05-03,2024-04-27,Working Capital,195000,14.66,12,17569,223587.0,0.0,Paid
LN13781,BPM101241,2023-05-15,2023-08-13,Inventory Financing,340000,19.12,3,116964,405008.0,0.0,Paid
LN19766,BPM101244,2024-04-13,2025-04-08,Equipment Purchase,151000,14.2,12,13572,172442.0,0.0,Paid
LN65733,BPM101244,2023-01-18,2023-07-17,Short Term Cash Flow,47000,19.76,6,8291,56287.2,0.0,Paid
LN55236,BPM101244,2023-03-20,,Working Capital,55000,21.2,6,9742,29226.0,37434.0,Active
LN76792,BPM101245,2024-11-05,,Inventory Financing,167000,13.64,18,10312,92808.0,96970.8,Active
LN97355,BPM101253,2024-11-17,2025-11-12,Short Term Cash Flow,61000,16.99,12,5563,71363.9,0.0,Paid
LN20628,BPM101253,2024-04-26,2025-10-18,Inventory Financing,244000,14.46,18,15160,279282.4,0.0,Paid
LN84583,BPM101253,2023-07-02,2024-03-28,Short Term Cash Flow,89000,17.87,9,10640,104904.3,0.0,Paid
LN11930,BPM101253,2022-10-16,,Working Capital,95000,17.44,9,11337,45348.0,66220.0,Active
LN44949,BPM101257,2025-03-20,2026-07-13,Working Capital,95000,15.71,18,5958,53622.0,56302.5,Default
LN64424,BPM101257,2024-04-04,,Business Expansion,380000,14.65,12,34235,205410.0,230260.0,Active
LN28480,BPM101258,2023-03-29,2023-12-24,Short Term Cash Flow,60000,16.42,9,7131,69852.0,0.0,Paid
LN82719,BPM101261,2024-07-05,2025-06-30,Inventory Financing,156000,17.01,12,14229,182535.6,0.0,Paid
LN61863,BPM101261,2023-07-15,,Equipment Purchase,268000,19.95,6,47301,141903.0,179563.0,Default
LN29961,BPM101269,2025-03-06,2025-08-03,Equipment Purchase,132000,15.4,18,8260,74340.0,77988.0,Default
LN25761,BPM101269,2024-02-10,,Inventory Financing,93000,17.16,12,8489,50934.0,58024.8,Active
LN36053,BPM101280,2024-06-24,,Working Capital,75000,16.67,6,13115,39345.0,48157.5,Active
LN35124,BPM101286,2024-06-12,,Inventory Financing,338000,19.66,6,59607,178821.0,225629.8,Active
LN10415,BPM101288,2023-11-24,2024-08-20,Equipment Purchase,193000,16.65,9,22959,225134.5,0.0,Paid
LN35643,BPM101288,2023-09-18,,Business Expansion,559000,15.79,18,35081,315729.0,331537.1,Active
LN70286,BPM101290,2025-01-13,2026-01-08,Working Capital,42000,15.87,12,3808,48665.4,0.0,Paid
LN35781,BPM101290,2024-07-15,2024-10-13,Business Expansion,456000,21.11,3,157379,552261.6,0.0,Paid
LN62603,BPM101290,2024-03-08,2024-09-04,Working Capital,51000,17.15,6,8930,26790.0,32956.5,Default
LN43697,BPM101290,2023-10-25,2024-10-19,Equipment Purchase,123000,17.02,12,11219,143934.6,0.0,Paid
LN85432,BPM101292,2025-02-13,,Working Capital,70000,23.07,3,24236,24236.0,61913.0,Active
LN82053,BPM101293,2024-04-23,,Inventory Financing,464000,15.38,18,29030,261270.0,274093.2,Active
LN47932,BPM101295,2023-07-07,2024-07-01,Inventory Financing,498000,17.73,12,45593,586295.4,0.0,Paid
LN20731,BPM101295,2024-10-22,,Business Expansion,614000,19.7,3,211423,211423.0,523535.0,Active
LN34266,BPM101297,2024-09-28,2026-03-22,Business Expansion,349000,13.84,18,21582,397301.6,0.0,Paid
LN49952,BPM101297,2024-07-10,2025-02-05,Short Term Cash Flow,72000,17.59,12,6587,39522.0,45142.8,Default
LN11822,BPM101300,2024-07-09,,Short Term Cash Flow,33000,15.78,18,2071,18639.0,19568.4,Active
LN68067,BPM101306,2023-08-28,2025-02-18,Working Capital,29000,15.62,18,1818,16362.0,17167.8,Default
LN98867,BPM101306,2023-05-23,,Short Term Cash Flow,34000,19.94,3,11712,11712.0,29067.6,Active
LN34911,BPM101316,2024-04-22,2024-10-19,Short Term Cash Flow,89000,20.5,6,15733,47199.0,60046.0,Default
LN58304,BPM101316,2023-08-28,2023-11-26,Inventory Financing,309000,23.08,3,106987,380317.2,0.0,Paid
LN26972,BPM101316,2024-04-06,,Short Term Cash Flow,89000,17.19,12,8125,48750.0,55549.1,Active
LN44675,BPM101317,2023-07-21,2024-04-16,Business Expansion,744000,15.53,9,88108,859543.2,0.0,Paid
LN11256,BPM101317,2023-04-11,2024-04-05,Short Term Cash Flow,58000,15.59,12,5251,67042.2,0.0,Paid
LN11413,BPM101317,2023-01-08,,Business Expansion,153000,19.18,9,18387,73548.0,108797.4,Active
LN20722,BPM101319,2023-08-06,2024-05-02,Short Term Cash Flow,63000,16.04,9,7476,73105.2,0.0,Paid
LN11475,BPM101319,2025-01-02,2025-04-02,Equipment Purchase,238000,23.62,3,82477,294215.6,0.0,Paid
LN73253,BPM101319,2023-04-04,2023-12-30,Equipment Purchase,194000,18.79,9,23278,230452.6,0.0,Paid
LN51131,BPM101321,2025-02-18,,Equipment Purchase,125000,19.51,3,43029,43029.0,106358.5,Active
LN91704,BPM101323,2024-06-01,2025-11-23,Working Capital,83000,15.07,18,5181,95508.1,0.0,Paid
LN40918,BPM101323,2024-04-25,2025-10-17,Inventory Financing,263000,15.25,18,16438,303107.5,0.0,Paid
LN50126,BPM101323,2023-10-26,2025-04-18,Working Capital,120000,15.57,18,7518,138684.0,0.0,Paid
LN75744,BPM101326,2024-10-12,,Short Term Cash Flow,89000,23.51,3,30837,30837.0,79086.9,Default
LN50397,BPM101327,2024-10-06,,Inventory Financing,179000,14.43,18,11119,100071.0,104758.7,Default
LN49162,BPM101335,2025-04-16,2025-07-15,Equipment Purchase,243000,18.31,3,83484,287493.3,0.0,Paid
LN84021,BPM101335,2025-01-06,2026-01-01,Business Expansion,277000,16.82,12,25240,323591.4,0.0,Paid
LN25313,BPM101335,2023-10-31,2024-07-27,Equipment Purchase,278000,17.39,12,25406,152436.0,173908.2,Default
LN64080,BPM101335,2023-11-07,2024-02-05,Equipment Purchase,198000,23.85,3,68641,245223.0,0.0,Paid
LN99873,BPM101335,2023-02-26,2024-08-19,Working Capital,199000,13.37,18,12262,225606.3,0.0,Paid
LN69227,BPM101336,2024-05-26,2025-05-21,Inventory Financing,247000,17.8,12,22621,290966.0,0.0,Paid
LN17262,BPM101336,2023-12-05,2024-06-02,Business Expansion,423000,19.62,6,74589,505992.6,0.0,Paid
LN16358,BPM101339,2025-02-07,,Working Capital,51000,13.56,18,3147,28323.0,29592.6,Active
LN28755,BPM101341,2023-11-13,,Short Term Cash Flow,25000,15.59,12,2263,13578.0,15319.5,Active
LN56028,BPM101342,2023-11-12,2024-02-10,Working Capital,137000,22.0,3,47351,167140.0,0.0,Paid
LN33549,BPM101342,2023-12-21,2024-09-16,Equipment Purchase,192000,15.06,9,22694,220915.2,0.0,Paid
LN23948,BPM101342,2023-03-25,2023-06-23,Inventory Financing,113000,19.98,3,38928,135577.4,0.0,Paid
LN39657,BPM101344,2024-03-14,,Inventory Financing,123000,18.03,6,21591,64773.0,80403.9,Active
LN76202,BPM101350,2024-06-11,,Inventory Financing,164000,18.68,9,19670,78680.0,115955.2,Active
LN11900,BPM101352,2025-04-16,2026-01-11,Inventory Financing,260000,15.45,9,30780,300170.0,0.0,Paid
LN78484,BPM101352,2023-09-21,2024-03-19,Working Capital,166000,21.69,6,29443,202005.4,0.0,Paid
LN80493,BPM101352,2022-11-11,,Working Capital,172000,14.65,18,10702,96318.0,100880.0,Active
LN66971,BPM101355,2025-01-27,,Short Term Cash Flow,33000,18.4,9,3953,15812.0,23260.0,Active
LN50192,BPM101356,2024-12-13,2025-03-13,Short Term Cash Flow,46000,20.63,3,15864,55489.8,0.0,Paid
LN88097,BPM101356,2024-04-24,2024-10-21,Business Expansion,591000,16.19,9,70176,280704.0,405978.9,Default
LN78899,BPM101356,2024-07-20,,Working Capital,186000,16.33,12,16905,101430.0,114943.8,Active
LN45193,BPM101360,2024-09-19,,Working Capital,148000,16.17,12,13440,80640.0,91291.6,Active
LN37192,BPM101364,2024-11-29,2025-11-24,Short Term Cash Flow,86000,16.12,12,7808,99863.2,0.0,Paid
LN53094,BPM101364,2024-02-09,,Inventory Financing,417000,15.08,12,37653,225918.0,253965.6,Active
LN80536,BPM101368,2024-10-04,,Working Capital,136000,16.37,6,23761,71283.0,86980.2,Active
LN40683,BPM101370,2024-07-21,,Short Term Cash Flow,99000,19.65,6,17458,52374.0,66079.5,Active
LN59117,BPM101379,2024-07-22,2026-01-13,Equipment Purchase,255000,15.48,18,15966,294474.0,0.0,Paid
LN19917,BPM101379,2024-03-25,2024-09-21,Equipment Purchase,243000,18.56,6,42720,288100.8,0.0,Paid
LN99161,BPM101379,2024-04-29,,Inventory Financing,344000,14.07,12,30898,185388.0,207012.8,Active
LN29076,BPM101386,2025-02-09,,Inventory Financing,456000,16.69,6,79742,239226.0,292880.4,Default
LN76809,BPM101388,2025-04-15,2026-01-10,Inventory Financing,214000,17.66,9,25561,251792.4,0.0,Paid
LN36832,BPM101393,2023-11-12,2024-02-10,Short Term Cash Flow,35000,18.11,3,12021,41338.5,0.0,Paid
LN57492,BPM101393,2024-04-02,2025-03-28,Short Term Cash Flow,58000,14.77,12,5229,66566.6,0.0,Paid
LN96755,BPM101393,2023-01-01,,Business Expansion,759000,14.43,18,47147,424323.0,444200.7,Active
LN51311,BPM101395,2023-11-08,,Short Term Cash Flow,78000,21.66,6,13834,41502.0,53392.8,Default
LN88567,BPM101396,2024-10-28,,Equipment Purchase,296000,19.69,3,101922,101922.0,252360.4,Active
LN12799,BPM101397,2023-07-27,2024-07-21,Equipment Purchase,138000,17.41,12,12613,162025.8,0.0,Paid
LN83862,BPM101397,2024-05-10,2024-08-08,Working Capital,54000,19.48,3,18588,64519.2,0.0,Paid
LN22363,BPM101397,2024-03-31,,Equipment Purchase,127000,14.17,18,7873,70857.0,74138.9,Active
LN13032,BPM101398,2023-12-24,2024-09-19,Equipment Purchase,165000,16.27,9,19598,191845.5,0.0,Paid
LN46279,BPM101398,2023-12-09,2025-06-01,Inventory Financing,259000,14.55,18,16103,296684.5,0.0,Paid
LN57160,BPM101398,2024-03-27,2025-03-22,Equipment Purchase,162000,15.83,12,14685,187644.6,0.0,Paid
LN76959,BPM101398,2022-01-27,,Equipment Purchase,88000,16.54,9,10464,41856.0,60699.2,Active
LN47917,BPM101403,2024-07-05,,Inventory Financing,264000,15.21,18,16496,148464.0,155690.4,Active
LN12506,BPM101404,2023-06-12,,Working Capital,142000,16.82,9,16904,67616.0,98268.4,Active
LN56031,BPM101410,2024-11-26,,Inventory Financing,97000,19.62,3,33396,33396.0,82635.4,Active
LN58136,BPM101414,2024-04-29,2024-10-26,Equipment Purchase,192000,19.31,6,33826,229075.2,0.0,Paid
LN65009,BPM101414,2022-12-31,2023-06-29,Inventory Financing,463000,18.54,6,81393,548840.2,0.0,Paid
LN99141,BPM101414,2023-10-16,,Equipment Purchase,250000,17.19,9,29805,119220.0,173755.0,Active
LN59799,BPM101418,2023-09-08,2023-12-07,Short Term Cash Flow,50000,23.95,3,17336,61975.0,0.0,Paid
LN63863,BPM101418,2024-09-25,,Business Expansion,258000,17.61,12,23606,141636.0,161797.8,Active
LN72849,BPM101419,2024-04-07,,Equipment Purchase,98000,19.15,6,17258,51774.0,64993.0,Active
LN35962,BPM101425,2025-02-27,2025-08-26,Business Expansion,237000,19.97,6,41832,284328.9,0.0,Paid
LN45520,BPM101425,2023-06-06,2024-03-02,Business Expansion,918000,16.05,9,108942,1065339.0,0.0,Paid
LN58197,BPM101427,2023-05-06,2024-04-30,Inventory Financing,464000,15.01,12,41882,533646.4,0.0,Paid
LN69585,BPM101427,2023-12-22,2024-12-16,Inventory Financing,379000,16.99,12,34565,443392.1,0.0,Paid
LN14327,BPM101427,2024-10-05,2025-04-03,Working Capital,99000,17.71,12,9063,54378.0,62154.9,Default
LN23297,BPM101434,2025-01-16,,Inventory Financing,330000,14.58,12,29720,178320.0,199794.0,Active
LN13575,BPM101437,2024-09-20,,Short Term Cash Flow,93000,15.95,18,5843,52587.0,55246.5,Active
LN18797,BPM101445,2024-05-12,,Business Expansion,974000,21.2,6,172517,517551.0,662937.0,Active
LN26012,BPM101448,2024-04-25,2024-07-24,Inventory Financing,325000,20.16,3,111994,111994.0,278526.0,Default
LN64554,BPM101450,2025-03-18,,Short Term Cash Flow,43000,18.71,9,5158,20632.0,30413.3,Active
LN13626,BPM101457,2023-06-14,2024-12-05,Equipment Purchase,162000,13.08,18,9961,183189.6,0.0,Paid
LN66130,BPM101457,2024-03-23,2024-06-21,Working Capital,87000,22.1,3,30075,106227.0,0.0,Paid
